iso2c,country,year,exports_pc_gdp,gdp,iso3c,region,capital,longitude,latitude,income,lending
IS,Iceland,1993,32.0290660413262,6269347502.78093,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1994,34.9547594427595,6441621297.77366,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1995,34.7192080053481,7181787873.86945,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1996,35.4590378871727,7501950115.78947,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1997,35.4104545505182,7596126045.95208,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1998,33.9090263089138,8468339855.94356,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1999,32.6397369875227,8931365460.57043,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2000,32.4116848309055,8946079678.43696,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2001,37.3259260005947,8146073989.52626,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2002,35.8989866647693,9199643907.97902,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2003,32.9797895343809,11304084266.5137,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2004,32.693981134449,13703315349.2507,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2005,30.623139698699,16691213479.471,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2006,31.1323933299613,17043245939.014,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2007,33.3627310395791,21295012098.9774,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2008,41.2402332293865,17640375722.4448,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2009,49.6927517530817,12887072301.1621,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2010,53.666281345411,13254818331.1893,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2011,56.5670242744265,14674650434.6757,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2012,56.9732679073758,14218575093.024,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2013,55.408456453484,15479256844.8708,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2014,53.2577711618781,17178962757.4324,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2015,53.6901005651994,16783714958.4498,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2016,49.1036388312106,20047413006.3471,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IN,India,1960,4.51004475733941,36535925031.34,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1961,4.34879810440548,38709096075.6305,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1962,4.21277302424343,41599070242.3094,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1963,4.32547279977723,47776000900.0302,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1964,3.7646904609763,55726873083.5543,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1965,3.34221988944031,58760424669.8482,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1966,4.18607079315179,45253641303.1897,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1967,4.07682941010105,49466168890.9507,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1968,4.08120086799565,52377324284.1951,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1969,3.75285910514886,57668330026.3629,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1970,3.82256604906608,61589800519.5084,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1971,3.70573154399163,66452561865.8332,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1972,4.06980060188705,70509913049.4003,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1973,4.25297893074129,84374541630.2062,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1974,4.88207710819158,98198276856.6209,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1975,5.70638814312491,97159222024.1364,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1976,6.75675893878404,101346972433.934,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1977,6.45023109996077,119866746574.408,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1978,6.38116649653659,135468782808.69,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1979,6.8205474058649,150950826964.424,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1980,6.20405102774375,183839864649.15,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1981,5.99838836761016,190909548789.769,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1982,6.04615822512264,198037712681.605,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1983,5.89895744000615,215350771428.331,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1984,6.34941252729331,209328156800.867,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1985,5.30975744379299,229410293759.071,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1986,5.25081127894385,245664654062.873,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1987,5.66346057644437,275311425331.64,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1988,6.0986235830226,292632656262.687,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1989,7.08983919592646,292093308319.642,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1990,7.12745017151666,316697337894.513,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1991,8.58347818086902,266502281094.117,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1992,8.93582750556626,284363884080.101,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1993,9.93753217389551,275570363431.902,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1994,9.99196554719515,322909902308.892,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1995,10.9578908269575,355475984177.451,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1996,10.4942720904004,387656017798.596,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1997,10.8030301137477,410320300470.283,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1998,11.1342252169754,415730874171.13,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1999,11.5723758468091,452699998386.914,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2000,13.1337805581569,462146799337.698,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2001,12.690313411947,478965491060.771,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2002,14.414240364298,508068952065.901,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2003,15.1049512154858,599592902016.345,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2004,18.0467464474965,699688852930.276,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2005,19.8243658752124,808901077222.839,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2006,21.6641992122804,920316529729.747,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2007,21.0075932523044,1201111768410.27,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2008,24.26743306273,1186952757636.11,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2009,20.6155600918863,1323940295874.06,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2010,22.5904459041165,1656617073124.71,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2011,24.5404113195634,1823049927772.05,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2012,24.5344306614108,1827637859136.23,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2013,25.430861300482,1856722121394.42,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2014,23.0093350287075,2035393459980.06,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2015,19.9432566075042,2111751098184.5,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2016,19.1764735234747,2263522518124.03,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
ID,Indonesia,1960,11.5325474115838,,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1961,11.0614762816422,,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1962,5.1681521983372,,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1963,9.06881077038145,,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1964,12.2520501857433,,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1965,5.2762547448334,,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1966,12.7572016460905,,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1967,8.77565463552725,5667756644.83099,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1968,10.8694615347928,7076465295.33327,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1969,9.0139808682855,8337423312.88344,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1970,12.8443113772455,9150684931.50685,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1971,14.4199346405229,9333536359.79807,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1972,16.5162138475022,10997590361.4458,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1973,20.0536026297865,16273253012.0482,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1974,28.9979454613373,25802409638.5542,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1975,22.547755586316,30463855421.6867,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1976,22.1740901420471,37269156626.506,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1977,23.4909813946883,45808915662.6506,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1978,21.8671414754243,51455719099.9244,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1979,30.0658227531897,51400186379.3033,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1980,30.4741702735352,72482337370.3493,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1981,27.6304440372406,85518233450.774,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1982,22.379034286615,90158449307.2387,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1983,27.7454082629556,81052283404.6079,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1984,26.4027945615865,84853699994.0508,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1985,22.8789241644919,85289491750.3225,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1986,19.5131155901894,79954072569.8533,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1987,23.934499254508,75929617576.8776,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1988,24.3943906187546,84300174477.2018,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1989,25.4239771940853,94451427898.3405,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1990,26.5612697932281,106140727357.035,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1991,27.3746956476627,116621996217.133,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1992,29.3916720697079,128026966579.964,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1993,26.7548134217247,158006700301.533,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1994,26.5114278515733,176892143931.505,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1995,26.3121650131426,202132028723.115,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1996,25.8245519820943,227369679374.973,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1997,27.8592432831317,215748998609.635,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1998,52.968134566078,95445547872.715,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,1999,35.5141290838601,140001351215.462,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2000,40.9773084738704,165021012077.81,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2001,39.0321390955111,160446947784.909,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2002,32.6876208878375,195660611165.183,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2003,30.4776547809661,234772463823.808,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2004,32.2166946182599,256836875295.452,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2005,34.0672676279992,285868618224.017,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2006,31.0347163143166,364570514304.85,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2007,29.4357184851263,432216737774.861,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2008,29.8082841506044,510228635279.289,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2009,24.1591195210648,539580088908.138,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2010,24.2990309366408,755094160363.071,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2011,26.3273530888836,892969107923.094,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2012,24.5943787881769,917869910105.749,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2013,23.9235763793605,912524136718.018,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2014,23.6659845969365,890814755233.225,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2015,21.1512894180871,861256351277.359,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
ID,Indonesia,2016,19.0809065037082,932259177765.307,IDN,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
IR,"Iran, Islamic Rep.",1960,13.8490784663682,4199134389.43894,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1961,13.732147428758,4426949094.38944,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1962,14.4973556893788,4693566415.84158,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1963,15.3310055486039,4928628018.48185,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1964,16.3982824591708,5379845647.52475,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1965,16.1502749164746,6197319928.71287,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1966,16.2943923499013,6789938671.9472,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1967,17.296538213305,7555383689.76898,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1968,17.4791855888587,8623172959.73597,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1969,18.0280846385332,9743089607.92079,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1970,18.4655449723413,10976245153.7954,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1971,23.1052229969068,13731801564.3564,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1972,22.9474577555431,17153463263.3663,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1973,33.4400760262517,27081698249.1798,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1974,47.3709309029503,46209092072.4584,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1975,40.7357359291313,51776222349.8518,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1976,37.2050049385882,68055295080.4565,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1977,30.795303511067,80600122702.2202,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1978,23.4745372680996,77994316621.497,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1979,26.7463359174058,90391877325.2927,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1980,13.7360257629572,94362275579.4621,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1981,12.3697234021166,100499312749.447,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1982,17.0902700994419,125948756439.161,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1983,14.5338241657093,156365156618.288,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1984,11.3134389053477,162276728619.617,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1985,8.88359538162096,180183629600.036,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1986,3.73161571990304,209094561834.095,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1987,9.15740321101006,134009995922.987,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1988,7.28516040733258,123057861333.933,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1989,9.82726963308991,120496362916.372,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1990,13.2787418003938,124813263926.374,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1991,13.8243202860364,,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1992,13.1645906691731,,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1993,25.4101116466448,63743623232.012,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1994,28.2861924143561,71841461172.5964,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1995,21.6762407043299,96419225743.6737,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1996,20.1951302398727,120403931885.441,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1997,17.2779308650647,113919163421.155,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1998,12.6833809123619,110276913362.508,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1999,19.292023195998,113848450088.351,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2000,21.4670575678483,109591707802.216,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2001,19.3033203562353,126878750295.944,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2002,24.4139021536457,128626917503.72,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2003,24.6274728309232,153544751395.43,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2004,26.1398333915096,183697185041.72,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2005,31.219734235865,219845971945.264,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2006,30.6994448224754,258645743978.386,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2007,29.6994697849027,337474485087.271,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2008,27.4220621934117,397189565318.895,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2009,23.5170976001881,398978104575.331,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2010,25.3992675164007,467790215915.476,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2011,25.6630063839214,592037800186.865,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2012,22.3608963621013,587209369682.67,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2013,27.4738738608689,511620875086.78,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2014,24.1687939439167,425326068422.881,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2015,19.7433855663755,393436064441.692,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2016,,,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IQ,Iraq,1960,,1684121534.58415,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1961,,1831700364.04369,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1962,,1954634836.18034,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1963,,1978437692.5231,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1964,,2340521142.5371,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1965,,,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1966,,,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1967,,,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1968,,2896947633.71605,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1969,,3008120974.51694,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1970,37.3325369058793,3281713805.65668,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1971,43.654859484777504,3865346534.65347,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1972,36.9258853596203,4113848002.40312,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
